"","environment","name","predicted.value","std.error","status"
"25","5","CDC Buryu",34.0842947192634
"26","1","CDC Dorado",21.0962847242792
"27","2","CDC Dorado",23.3564039081118
"28","3","CDC Dorado",21.9933026442622
"29","4","CDC Dorado",31.9293675878589
"30","5","CDC Dorado",31.8059492195306
"31","1","CDC Glas",23.4967391813809
"32","2","CDC Glas",25.7064254110057
"33","3","CDC Glas",24.2375720512834
"34","4","CDC Glas",34.7446741630173
"35","5","CDC Glas",35.6380183644901
"36","1","CDC Rowland",23.354600937714
"37","2","CDC Rowland",26.8721323424675
"38","3","CDC Rowland",25.0452210238644
"39","4","CDC Rowland",34.2595904835677
"40","5","CDC Rowland",36.9025157951443
"41","1","FP2566",24.2934861220463
"42","2","FP2566",26.421220760617
"43","3","FP2566",25.2359341859246
"44","4","FP2566",34.9875083509684
"45","5","FP2566",36.5938303885084
"46","1","FP2567",23.8773536355049
"47","2","FP2567",26.2947055584657
"48","3","FP2567",24.9462755727507
"49","4","FP2567",34.9134526085989
"50","5","FP2567",36.9854327065215
"51","1","FP2573",24.3684069284614
"52","2","FP2573",26.5266103325982
"53","3","FP2573",26.3431353148581
"54","4","FP2573",35.2490686433096
"55","5","FP2573",36.8165678183177
"56","1","FP2589",23.7444762806838
"57","2","FP2589",26.6206665778669
"58","3","FP2589",25.2010392517728
"59","4","FP2589",35.2867798540453
"60","5","FP2589",35.7464302168153
"61","1","FP2590",25.0999922016426
"62","2","FP2590",27.4961727671522
"63","3","FP2590",25.9923776563874
"64","4","FP2590",35.8325413945134
"65","5","FP2590",36.8864866452353
"66","1","FP2591",25.5023129194981
"67","2","FP2591",27.3058326768069
"68","3","FP2591",26.5142983037082
"69","4","FP2591",35.7841892297616
"70","5","FP2591",37.5841218032813
"71","1","FP2592",24.8681012785918
"72","2","FP2592",27.5805960342017
"73","3","FP2592",26.0514100351363
"74","4","FP2592",36.1274799690476
"75","5","FP2592",36.217808776407
"76","1","FP2593",24.7072081852823
"77","2","FP2593",27.2817968685838
"78","3","FP2593",26.2068558441916
"79","4","FP2593",35.5629048170909
"80","5","FP2593",37.1410677231634
"81","1","FP2594",25.5932482609725
"82","2","FP2594",27.6469874297047
"83","3","FP2594",26.4026620987943
"84","4","FP2594",36.0030581733676
